timestamp,symbol,fundingInterval,fundingRate,fundingRateDaily,timestamp_dt,fundingRate_pct
2025-11-01T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-11-01 04:00:00+00:00,0.01
2025-10-31T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-31 20:00:00+00:00,0.01
2025-10-31T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-31 12:00:00+00:00,0.01
2025-10-31T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-31 04:00:00+00:00,0.01
2025-10-30T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-30 20:00:00+00:00,0.01
2025-10-30T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0,0.0,2025-10-30 12:00:00+00:00,0.0
2025-10-30T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,9.2e-05,0.000276,2025-10-30 04:00:00+00:00,0.0092
2025-10-29T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-1e-06,-3e-06,2025-10-29 20:00:00+00:00,-9.999999999999999e-05
2025-10-29T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-1.8e-05,-5.4e-05,2025-10-29 12:00:00+00:00,-0.0018
2025-10-29T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,7.6e-05,0.000228,2025-10-29 04:00:00+00:00,0.007600000000000001
2025-10-28T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,7e-05,0.00020999999999999998,2025-10-28 20:00:00+00:00,0.006999999999999999
2025-10-28T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,8.9e-05,0.000267,2025-10-28 12:00:00+00:00,0.0089
2025-10-28T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,4.8e-05,0.000144,2025-10-28 04:00:00+00:00,0.0048000000000000004
2025-10-27T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,7e-05,0.00020999999999999998,2025-10-27 20:00:00+00:00,0.006999999999999999
2025-10-27T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,8e-05,0.00024000000000000003,2025-10-27 12:00:00+00:00,0.008
2025-10-27T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,8.8e-05,0.000264,2025-10-27 04:00:00+00:00,0.0088
2025-10-26T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-26 20:00:00+00:00,0.01
2025-10-26T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,9.4e-05,0.00028199999999999997,2025-10-26 12:00:00+00:00,0.009399999999999999
2025-10-26T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,5.4e-05,0.00016199999999999998,2025-10-26 04:00:00+00:00,0.005399999999999999
2025-10-25T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,3.7e-05,0.00011099999999999999,2025-10-25 20:00:00+00:00,0.0036999999999999997
2025-10-25T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-1.3e-05,-3.9e-05,2025-10-25 12:00:00+00:00,-0.0013
2025-10-25T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-25 04:00:00+00:00,0.01
2025-10-24T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,9.2e-05,0.000276,2025-10-24 20:00:00+00:00,0.0092
2025-10-24T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,1.1e-05,3.3e-05,2025-10-24 12:00:00+00:00,0.0011
2025-10-24T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,5.9e-05,0.000177,2025-10-24 04:00:00+00:00,0.0059
2025-10-23T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-23 20:00:00+00:00,0.01
2025-10-23T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-23 12:00:00+00:00,0.01
2025-10-23T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-23 04:00:00+00:00,0.01
2025-10-22T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-22 20:00:00+00:00,0.01
2025-10-22T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,8e-05,0.00024000000000000003,2025-10-22 12:00:00+00:00,0.008
2025-10-22T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,4.8e-05,0.000144,2025-10-22 04:00:00+00:00,0.0048000000000000004
2025-10-21T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-21 20:00:00+00:00,0.01
2025-10-21T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000151,-0.00045300000000000006,2025-10-21 12:00:00+00:00,-0.0151
2025-10-21T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-3e-06,-9e-06,2025-10-21 04:00:00+00:00,-0.00030000000000000003
2025-10-20T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,6e-06,1.8e-05,2025-10-20 20:00:00+00:00,0.0006000000000000001
2025-10-20T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-7.8e-05,-0.000234,2025-10-20 12:00:00+00:00,-0.0078
2025-10-20T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,3.5e-05,0.00010499999999999999,2025-10-20 04:00:00+00:00,0.0034999999999999996
2025-10-19T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,8.7e-05,0.000261,2025-10-19 20:00:00+00:00,0.0087
2025-10-19T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-2.5e-05,-7.500000000000001e-05,2025-10-19 12:00:00+00:00,-0.0025
2025-10-19T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,6e-06,1.8e-05,2025-10-19 04:00:00+00:00,0.0006000000000000001
2025-10-18T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-18 20:00:00+00:00,0.01
2025-10-18T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-2.7e-05,-8.099999999999999e-05,2025-10-18 12:00:00+00:00,-0.0026999999999999997
2025-10-18T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-6e-06,-1.8e-05,2025-10-18 04:00:00+00:00,-0.0006000000000000001
2025-10-17T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-17 20:00:00+00:00,0.01
2025-10-17T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-17 12:00:00+00:00,0.01
2025-10-17T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-17 04:00:00+00:00,0.01
2025-10-16T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,2.5e-05,7.500000000000001e-05,2025-10-16 20:00:00+00:00,0.0025
2025-10-16T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,2.3e-05,6.9e-05,2025-10-16 12:00:00+00:00,0.0023
2025-10-16T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-16 04:00:00+00:00,0.01
2025-10-15T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-15 20:00:00+00:00,0.01
2025-10-15T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,2.2e-05,6.6e-05,2025-10-15 12:00:00+00:00,0.0022
2025-10-15T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-15 04:00:00+00:00,0.01
2025-10-14T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-14 20:00:00+00:00,0.01
2025-10-14T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-8.9e-05,-0.000267,2025-10-14 12:00:00+00:00,-0.0089
2025-10-14T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-14 04:00:00+00:00,0.01
2025-10-13T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-3.4e-05,-0.000102,2025-10-13 20:00:00+00:00,-0.0034
2025-10-13T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-8e-05,-0.00024000000000000003,2025-10-13 12:00:00+00:00,-0.008
2025-10-13T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-13 04:00:00+00:00,0.01
2025-10-12T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,2.8e-05,8.4e-05,2025-10-12 20:00:00+00:00,0.0028
2025-10-12T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-12 12:00:00+00:00,0.01
2025-10-12T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-12 04:00:00+00:00,0.01
2025-10-11T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-11 20:00:00+00:00,0.01
2025-10-11T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000226,-0.000678,2025-10-11 12:00:00+00:00,-0.0226
2025-10-11T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-11 04:00:00+00:00,0.01
2025-10-10T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-10 20:00:00+00:00,0.01
2025-10-10T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-10 12:00:00+00:00,0.01
2025-10-10T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-10 04:00:00+00:00,0.01
2025-10-09T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-09 20:00:00+00:00,0.01
2025-10-09T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,9.2e-05,0.000276,2025-10-09 12:00:00+00:00,0.0092
2025-10-09T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-09 04:00:00+00:00,0.01
2025-10-08T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-08 20:00:00+00:00,0.01
2025-10-08T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-08 12:00:00+00:00,0.01
2025-10-08T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-08 04:00:00+00:00,0.01
2025-10-07T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-07 20:00:00+00:00,0.01
2025-10-07T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-07 12:00:00+00:00,0.01
2025-10-07T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-07 04:00:00+00:00,0.01
2025-10-06T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-06 20:00:00+00:00,0.01
2025-10-06T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-06 12:00:00+00:00,0.01
2025-10-06T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-06 04:00:00+00:00,0.01
2025-10-05T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-05 20:00:00+00:00,0.01
2025-10-05T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-05 12:00:00+00:00,0.01
2025-10-05T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-05 04:00:00+00:00,0.01
2025-10-04T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-04 20:00:00+00:00,0.01
2025-10-04T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-04 12:00:00+00:00,0.01
2025-10-04T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-04 04:00:00+00:00,0.01
2025-10-03T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-03 20:00:00+00:00,0.01
2025-10-03T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,3.8e-05,0.000114,2025-10-03 12:00:00+00:00,0.0038000000000000004
2025-10-03T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-03 04:00:00+00:00,0.01
2025-10-02T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-3e-06,-9e-06,2025-10-02 20:00:00+00:00,-0.00030000000000000003
2025-10-02T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-1e-06,-3e-06,2025-10-02 12:00:00+00:00,-9.999999999999999e-05
2025-10-02T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-1.9e-05,-5.7e-05,2025-10-02 04:00:00+00:00,-0.0019000000000000002
2025-10-01T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,3.6e-05,0.000108,2025-10-01 20:00:00+00:00,0.0036
2025-10-01T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,8e-06,2.4e-05,2025-10-01 12:00:00+00:00,0.0007999999999999999
2025-10-01T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-10-01 04:00:00+00:00,0.01
2025-09-30T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-30 20:00:00+00:00,0.01
2025-09-30T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-1e-05,-3e-05,2025-09-30 12:00:00+00:00,-0.001
2025-09-30T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-9.9e-05,-0.00029699999999999996,2025-09-30 04:00:00+00:00,-0.009899999999999999
2025-09-29T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-2.2e-05,-6.6e-05,2025-09-29 20:00:00+00:00,-0.0022
2025-09-29T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-2.8e-05,-8.4e-05,2025-09-29 12:00:00+00:00,-0.0028
2025-09-29T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-1e-05,-3e-05,2025-09-29 04:00:00+00:00,-0.001
2025-09-28T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-5.1e-05,-0.000153,2025-09-28 20:00:00+00:00,-0.0051
2025-09-28T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.00014,-0.00041999999999999996,2025-09-28 12:00:00+00:00,-0.013999999999999999
2025-09-28T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-1.6e-05,-4.8e-05,2025-09-28 04:00:00+00:00,-0.0015999999999999999
2025-09-27T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-5.4e-05,-0.00016199999999999998,2025-09-27 20:00:00+00:00,-0.005399999999999999
2025-09-27T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000108,-0.00032399999999999996,2025-09-27 12:00:00+00:00,-0.010799999999999999
2025-09-27T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-0.000123,-0.000369,2025-09-27 04:00:00+00:00,-0.0123
2025-09-26T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,4e-06,1.2e-05,2025-09-26 20:00:00+00:00,0.00039999999999999996
2025-09-26T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-26 12:00:00+00:00,0.01
2025-09-26T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-26 04:00:00+00:00,0.01
2025-09-25T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-25 20:00:00+00:00,0.01
2025-09-25T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-25 12:00:00+00:00,0.01
2025-09-25T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-9e-06,-2.7e-05,2025-09-25 04:00:00+00:00,-0.0009
2025-09-24T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,6e-06,1.8e-05,2025-09-24 20:00:00+00:00,0.0006000000000000001
2025-09-24T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-24 12:00:00+00:00,0.01
2025-09-24T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-24 04:00:00+00:00,0.01
2025-09-23T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-23 20:00:00+00:00,0.01
2025-09-23T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,3.6e-05,0.000108,2025-09-23 12:00:00+00:00,0.0036
2025-09-23T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,9.2e-05,0.000276,2025-09-23 04:00:00+00:00,0.0092
2025-09-22T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-22 20:00:00+00:00,0.01
2025-09-22T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-22 12:00:00+00:00,0.01
2025-09-22T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-22 04:00:00+00:00,0.01
2025-09-21T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-2.2e-05,-6.6e-05,2025-09-21 20:00:00+00:00,-0.0022
2025-09-21T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,7.8e-05,0.000234,2025-09-21 12:00:00+00:00,0.0078
2025-09-21T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-21 04:00:00+00:00,0.01
2025-09-20T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-20 20:00:00+00:00,0.01
2025-09-20T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-20 12:00:00+00:00,0.01
2025-09-20T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-20 04:00:00+00:00,0.01
2025-09-19T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-19 20:00:00+00:00,0.01
2025-09-19T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-19 12:00:00+00:00,0.01
2025-09-19T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-19 04:00:00+00:00,0.01
2025-09-18T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-18 20:00:00+00:00,0.01
2025-09-18T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-18 12:00:00+00:00,0.01
2025-09-18T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,9.1e-05,0.000273,2025-09-18 04:00:00+00:00,0.0091
2025-09-17T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-17 20:00:00+00:00,0.01
2025-09-17T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,1.3e-05,3.9e-05,2025-09-17 12:00:00+00:00,0.0013
2025-09-17T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,6.1e-05,0.000183,2025-09-17 04:00:00+00:00,0.0060999999999999995
2025-09-16T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-1.4e-05,-4.2e-05,2025-09-16 20:00:00+00:00,-0.0014
2025-09-16T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,9e-06,2.7e-05,2025-09-16 12:00:00+00:00,0.0009
2025-09-16T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-16 04:00:00+00:00,0.01
2025-09-15T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-15 20:00:00+00:00,0.01
2025-09-15T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-8e-06,-2.4e-05,2025-09-15 12:00:00+00:00,-0.0007999999999999999
2025-09-15T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-15 04:00:00+00:00,0.01
2025-09-14T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-14 20:00:00+00:00,0.01
2025-09-14T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-14 12:00:00+00:00,0.01
2025-09-14T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,4.1e-05,0.000123,2025-09-14 04:00:00+00:00,0.0041
2025-09-13T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-13 20:00:00+00:00,0.01
2025-09-13T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,7.7e-05,0.000231,2025-09-13 12:00:00+00:00,0.0077
2025-09-13T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-4.9e-05,-0.000147,2025-09-13 04:00:00+00:00,-0.0049
2025-09-12T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-12 20:00:00+00:00,0.01
2025-09-12T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,2.8e-05,8.4e-05,2025-09-12 12:00:00+00:00,0.0028
2025-09-12T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,4.2e-05,0.000126,2025-09-12 04:00:00+00:00,0.0042
2025-09-11T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-11 20:00:00+00:00,0.01
2025-09-11T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,-5.4e-05,-0.00016199999999999998,2025-09-11 12:00:00+00:00,-0.005399999999999999
2025-09-11T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-11 04:00:00+00:00,0.01
2025-09-10T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-10 20:00:00+00:00,0.01
2025-09-10T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-10 12:00:00+00:00,0.01
2025-09-10T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-10 04:00:00+00:00,0.01
2025-09-09T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-09 20:00:00+00:00,0.01
2025-09-09T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,4e-05,0.00012000000000000002,2025-09-09 12:00:00+00:00,0.004
2025-09-09T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-09 04:00:00+00:00,0.01
2025-09-08T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-08 20:00:00+00:00,0.01
2025-09-08T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-08 12:00:00+00:00,0.01
2025-09-08T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-08 04:00:00+00:00,0.01
2025-09-07T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-07 20:00:00+00:00,0.01
2025-09-07T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-07 12:00:00+00:00,0.01
2025-09-07T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,9.7e-05,0.000291,2025-09-07 04:00:00+00:00,0.0097
2025-09-06T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-06 20:00:00+00:00,0.01
2025-09-06T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-06 12:00:00+00:00,0.01
2025-09-06T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-06 04:00:00+00:00,0.01
2025-09-05T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,7e-06,2.1e-05,2025-09-05 20:00:00+00:00,0.0007
2025-09-05T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-05 12:00:00+00:00,0.01
2025-09-05T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-05 04:00:00+00:00,0.01
2025-09-04T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-04 20:00:00+00:00,0.01
2025-09-04T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-04 12:00:00+00:00,0.01
2025-09-04T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-04 04:00:00+00:00,0.01
2025-09-03T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-03 20:00:00+00:00,0.01
2025-09-03T12:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003,2025-09-03 12:00:00+00:00,0.01
2025-09-03T04:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,9.4e-05,0.00028199999999999997,2025-09-03 04:00:00+00:00,0.009399999999999999
